File accession,Actual Age,Predicted Mean Age,Predicted Stddev,Model Type
ENCFF859MTR,53.5,0.0,2.0280921,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF889QTE,81.5,76.66881,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF939ELA,-0.4904109589041096,0.0,1.9932694,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF958TLM,51.5,53.126827,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF962JEC,78.5,45.047195,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF036WJV,30.5,51.377815,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF056BKL,60.5,64.99495,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF057BYR,37.5,0.0,0.9033904,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF062WLH,84.5,83.787605,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF112MIS,59.5,58.38252,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF119FKH,40.5,51.035168,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF120CVA,-0.4602739726027397,0.0,1.3073139,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF138VRG,54.5,0.0,2.8147128,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF140ZIP,37.5,38.46413,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF153YEE,53.5,62.886078,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF229BGF,37.5,0.0,2.3646138,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF237QAL,60.5,65.21136,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF238MHL,81.5,56.995037,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF243MMI,53.5,55.1495,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF256HPN,53.5,64.14039,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF290HDV,75.5,78.38424,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF298AQY,78.5,76.24073,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF318DKR,54.5,0.0,2.71546,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF321LZL,51.5,53.33116,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF372LSW,53.5,0.0,0.7651519,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF391CHK,60.5,65.14702,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF425FMW,76.5,65.61699,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF431FFY,37.5,0.0,1.7246145,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF466ENV,54.5,0.0,2.5940363,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF486AVO,-0.4383561643835616,36.52712,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF486KLP,25.5,46.851192,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF501SGE,37.5,0.0,2.7243993,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF512IEA,37.5,53.370533,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF520CVN,3.5,0.0,2.0806458,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF583VWE,54.5,0.0,2.863448,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF620GOU,37.5,0.0,1.8272984,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF623WKE,30.5,44.873066,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF639IIQ,73.5,52.997017,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF644MVM,34.5,43.705395,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF649AZP,54.5,0.0,2.625011,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF672KET,51.5,27.79803,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF675KIN,53.5,53.914455,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF696UEY,37.5,54.980415,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF719ORU,54.5,0.0,2.6716096,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF739NVT,53.5,56.51743,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF762CST,51.5,53.998333,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF772PDE,30.5,45.331436,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF779PMH,54.5,0.0,1.9344951,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF780NBB,51.5,53.116596,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF800VAP,51.5,51.52929,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF846MFS,37.5,0.0,2.1578043,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF862HHR,77.5,61.927925,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF863EJN,54.5,0.0,2.5640574,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF863PCN,37.5,0.0,1.1829025,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF880UEZ,53.5,70.515305,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF884KHZ,-0.4328767123287671,0.0,2.4652426,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF901QWB,37.5,54.826576,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF904YBG,51.5,52.02364,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF910MXI,59.5,57.58519,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF917LFF,53.5,63.92972,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF926FYT,51.5,54.94963,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF929KNV,50.5,70.50513,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF976KIV,-0.4602739726027397,0.0,2.3803911,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF978EHV,-0.4712328767123288,0.0,1.330588,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF011PCV,81.5,73.02252,1.0089735,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF016NGG,53.5,56.154842,0.9368579,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF051GOU,54.5,33.704685,0.8230062,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF051JTV,73.5,45.357037,0.8878606,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF066MLC,86.5,68.95976,0.9926559,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF069BYH,41.5,50.70085,0.8987469,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF120TOC,50.5,57.44288,0.9443762,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF132YWJ,53.5,56.13015,0.93151736,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF145RER,53.5,51.917915,0.9114829,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF207OJA,41.5,51.7643,0.91129005,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF223CEC,34.5,40.952576,0.865114,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF230VWV,37.5,57.321888,0.932629,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF258MFR,54.5,60.41101,0.9524873,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF264ASR,46.5,45.30688,0.87783206,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF347MTT,81.5,78.087,1.0376507,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF349BGH,56.5,57.76916,0.9337805,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF370MEL,61.5,55.40008,0.9291855,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF387XJD,53.5,54.40879,0.9282065,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF389LZZ,-0.4410958904109589,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF393NEJ,83.5,83.63564,1.0695956,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF440XSS,41.5,56.001904,0.9275875,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF451EGE,51.5,48.97622,0.89669335,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF487CTD,51.5,52.628677,0.9137764,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF504XAW,53.5,47.565563,0.88849205,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF508OUM,37.5,50.156067,0.9091642,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF586MLV,74.5,71.95548,1.0077627,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF614FJF,59.5,51.96123,0.908136,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF617PMJ,89.5,66.13007,0.97827494,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF624LJY,34.5,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF629NQR,-0.4410958904109589,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF631LYE,56.5,65.475525,0.97157115,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF641DNV,53.5,59.363132,0.9543751,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF651XRK,53.5,51.291996,0.9100668,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF664UKA,34.5,40.853,0.85800785,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF673DXP,62.5,52.92686,0.91444975,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF678USC,-0.5013698630136987,2.0964797,0.7011534,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF682UWZ,61.5,46.873,0.8822402,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF683LBN,37.5,56.04332,0.9287595,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF704GNL,37.5,56.956665,0.929817,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF713LKP,78.5,58.40882,0.9423484,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF732JQY,87.5,67.52545,0.98605865,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF772JUK,54.5,61.066727,0.95616865,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF810IVC,54.5,61.29037,0.9577074,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF827GEQ,53.5,54.660103,0.92318815,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF854IJU,81.5,74.01085,1.0157542,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF870EDZ,53.5,50.827053,0.90792054,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF886LUE,54.5,55.517193,0.92719674,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF902HIA,59.5,53.166504,0.91997194,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF935CPK,51.5,46.173466,0.8881348,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF941YCV,75.5,67.34599,0.9811945,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF954NRC,-0.4602739726027397,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF959OZR,51.5,55.245754,0.9244961,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF996QZC,37.5,38.544308,0.8525837,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF996ZNX,37.5,46.038483,0.8835577,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF051QIL,-0.3835616438356164,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF061HFF,51.5,54.489216,0.9213937,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF077FBW,41.5,45.192856,0.88201565,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF089KQW,34.5,10.696279,0.7307851,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF091KQD,53.5,58.146793,0.95677793,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF105NAF,51.5,55.38485,0.9205524,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF111SZU,-0.4575342465753425,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF114PLO,81.5,82.66442,1.0888544,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF122GSI,37.5,51.847836,0.9106845,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF162OOB,49.5,77.10301,1.0685607,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF174HPH,0.0,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF181HLF,51.5,51.79657,0.9075147,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF184VIO,51.5,57.784264,0.934418,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF187IWC,41.5,69.994576,1.0273883,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF190UNW,3.5,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF198NDW,88.5,86.272026,1.1292549,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF237VMY,53.5,57.746773,0.932632,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF252OBP,37.5,41.156757,0.8587613,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF263CSV,54.5,49.50104,0.90710056,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF271FIA,34.5,40.599754,0.87229156,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF282VQS,51.5,54.55997,0.9335122,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF285STS,37.5,45.369213,0.8842663,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF288QMN,54.5,71.91664,1.0271627,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF305GQX,54.5,53.937134,0.9270518,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF320PWH,-0.4657534246575342,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF345SEW,89.5,88.11125,1.1262901,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF400NQI,53.5,57.802826,0.9425942,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF405UOK,37.5,44.389698,0.87977386,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF513OZY,-0.5178082191780822,64.90626,0.9936535,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF523VVA,87.5,79.632416,1.0723733,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF536UKH,53.5,58.956184,0.95915115,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF561CAU,16.5,58.425663,0.94117665,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF566FYS,34.5,38.966393,0.8585049,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF568IBR,54.5,49.3672,0.9014649,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF571BDF,54.5,48.460087,0.8959995,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF576GES,53.5,58.4087,0.95751745,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF576TRI,75.5,78.26948,1.07013,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF604OZO,-0.4657534246575342,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF619HYF,34.5,35.301815,0.83701646,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF665CXY,54.5,47.562057,0.89465475,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF693HQZ,51.5,52.4548,0.9125022,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF761IFJ,51.5,50.221184,0.9023909,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF773TCN,54.5,49.277973,0.90224075,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF786QHF,-0.3835616438356164,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF797MIK,53.5,57.17319,0.9408794,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF811RQX,53.5,56.69914,0.93786347,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF812IKG,37.5,46.702587,0.8906482,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF842QQE,59.5,52.0012,0.914514,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF847QAK,54.5,48.28712,0.8967958,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF849YNY,16.5,54.032757,0.9197989,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF854YHI,37.5,52.396004,0.9174991,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF882OND,37.5,39.678078,0.8519319,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF938WJH,53.5,57.112926,0.935876,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF952ONE,53.5,56.43824,0.9375538,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF985SAO,59.5,72.99689,1.0398915,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF995LGE,50.5,78.18865,1.0651232,simple_nn_new 50 5 0.0001 0.0 0.01
ENCFF011PCV,81.5,76.6256,1.025468,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF036WJV,30.5,38.54387,0.8411765,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF051GOU,54.5,49.958206,0.8933317,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF069BYH,41.5,53.491188,0.91518265,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF077FBW,41.5,49.676243,0.89733595,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF105NAF,51.5,49.28275,0.89625114,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF141YUO,72.5,64.780655,0.961627,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF169MHR,0.0,23.383348,0.7875113,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF181HLF,51.5,50.644108,0.9023433,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF190UNW,3.5,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF198NDW,88.5,83.73859,1.0569756,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF207OJA,41.5,51.86364,0.9085842,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF229BGF,37.5,45.215515,0.87549716,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF258MFR,54.5,54.28753,0.9143151,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF263CSV,54.5,49.434975,0.89373654,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF288QMN,54.5,62.177822,0.9499634,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF320PWH,-0.4657534246575342,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF370MEL,61.5,65.15153,0.96085155,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF393NEJ,83.5,80.95091,1.0450104,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF440XSS,41.5,51.32475,0.9058683,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF466ENV,54.5,53.336403,0.912424,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF486AVO,-0.4383561643835616,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF496SXY,53.5,53.145412,0.90986496,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF538GPP,-0.4986301369863014,0.0,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF561CAU,16.5,51.954277,0.9073429,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF576TRI,75.5,72.79803,1.0066798,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF579DHC,84.5,55.350258,0.91817117,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF586WBH,53.5,51.902527,0.90312046,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF615SIJ,45.5,48.15413,0.8876662,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF617PMJ,89.5,74.30187,1.0128443,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF623WKE,30.5,39.768047,0.8482261,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF641DNV,53.5,47.457882,0.8830792,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF649AZP,54.5,55.50011,0.9224517,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF665CXY,54.5,54.655724,0.91816694,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF682UWZ,61.5,51.837757,0.9065498,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF696UEY,37.5,38.324844,0.84398216,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF719ORU,54.5,46.891327,0.88230944,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF720WSA,37.5,35.961678,0.8329458,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF761IFJ,51.5,50.215183,0.89995986,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF762CST,51.5,54.524036,0.91686636,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF772JUK,54.5,53.3404,0.9092708,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF773DOI,53.5,46.165226,0.87561244,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF780NBB,51.5,53.67237,0.9141735,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF810IVC,54.5,52.353916,0.9044772,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF827GEQ,53.5,58.50564,0.9338762,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF839JMI,-0.4712328767123288,24.39479,0.7752818,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF849YNY,16.5,52.517204,0.91049176,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF854IJU,81.5,78.76748,1.0357412,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF862HHR,77.5,57.46055,0.931293,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF863EJN,54.5,49.319126,0.8933533,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF884KHZ,-0.4328767123287671,39.59007,0.84906816,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF926FYT,51.5,51.062634,0.8991859,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF929KNV,50.5,65.32056,0.964748,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF935CPK,51.5,51.24291,0.8985322,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF938WJH,53.5,52.275845,0.90745276,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF056BKL,60.5,48.47829,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF057BYR,37.5,44.04019,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF061HFF,51.5,51.163437,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF062WLH,84.5,71.617065,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF081IBY,75.5,64.57192,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF084JUK,81.5,64.32567,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF091KQD,53.5,52.396843,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF140ZIP,37.5,43.400963,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF153YEE,53.5,48.734776,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF162OOB,49.5,0.0,2.82257,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF184VIO,51.5,52.26818,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF187IWC,41.5,0.0,2.833064,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF201UPO,37.5,45.319202,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF223CEC,34.5,0.0,3.267642,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF237QAL,60.5,49.783386,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF256HPN,53.5,56.01251,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF271FIA,34.5,32.284935,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF280QYJ,25.5,0.0,3.2705784,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF282SRM,75.5,66.57267,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF285STS,37.5,53.403534,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF290HDV,75.5,72.01112,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF339CRV,53.5,49.998634,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF344ITP,37.5,43.677223,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF345SEW,89.5,87.07013,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF391CHK,60.5,51.168446,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF405UOK,37.5,51.354137,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF427XFO,53.5,49.914448,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF501SGE,37.5,39.746918,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF508OUM,37.5,44.855324,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF513OZY,-0.5178082191780822,0.0,3.656992,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF520CVN,3.5,0.0,3.252978,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF534AMN,53.5,49.78956,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF536UKH,53.5,51.09896,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF576GES,53.5,51.38453,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF586MLV,74.5,74.93424,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF619HYF,34.5,0.0,3.5353827,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF620GOU,37.5,47.037468,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF640NVF,30.5,0.0,1.547305,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF645DEG,54.5,52.707916,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF664UKA,34.5,0.0,2.09514,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF678USC,-0.5013698630136987,0.0,0.751871,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF693HQZ,51.5,50.429844,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF733OPS,81.5,71.930435,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF751MDE,37.5,44.053383,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF772PDE,30.5,0.0,1.7016329,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF786QHF,-0.3835616438356164,0.0,0.8316751,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF812IKG,37.5,54.281414,0.69414717,simple_nn_new 50 5 0.0001 0.0 0.05
ENCFF839NZT,-0.4383561643835616,0.0,2.241736,simple_nn_new 50 5 0.0001 0.0 0.05
