,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 3 0.0003 0.2 0.01 300 0.1,40.926589012145996,71.11052227020264,68.22565364837646,141.96122550964355,6.051888108253479,7.612153649330139
simple_nn 48 3 0.0003 0.2 0.01 300 0.2,44.95361328125,61.82865619659424,69.0357723236084,103.50638961791992,6.225286483764648,6.887216567993164
simple_nn 48 3 0.0003 0.2 0.01 300 0.3,40.22831153869629,69.82256507873535,71.41005897521973,127.4713191986084,6.4094765186309814,7.811464905738831
simple_nn 48 3 0.0003 0.2 0.01 450 0.1,52.63498306274414,69.08002758026123,127.08668899536133,138.20142936706543,8.194154977798462,8.127909660339355
simple_nn 48 3 0.0003 0.2 0.01 450 0.2,47.36493968963623,66.47319889068604,81.01899337768555,129.28793716430664,6.934259295463562,7.838934779167175
simple_nn 48 3 0.0003 0.2 0.01 450 0.3,45.7760066986084,57.93049430847168,81.00872898101807,112.05763053894043,6.646000623703003,7.269676566123962
simple_nn 48 3 0.0003 0.2 0.05 50 0.1,62.965240478515625,82.46870422363281,73.99907112121582,119.25867462158203,6.501729846000671,7.497377276420593
simple_nn 48 3 0.0003 0.2 0.05 50 0.2,76.95013904571533,83.98592853546143,163.16323471069336,179.48440742492676,8.634472131729126,8.637113451957703
simple_nn 48 3 0.0003 0.2 0.05 50 0.3,71.7729377746582,72.00452423095703,186.1273708343506,152.67502212524414,9.253475666046143,8.44473385810852
simple_nn 48 3 0.0003 0.2 0.05 150 0.1,74.30496025085449,95.65713500976562,76.09893417358398,108.76914024353027,6.5392022132873535,7.4453959465026855
simple_nn 48 3 0.0003 0.2 0.05 150 0.2,73.47179222106934,94.77693939208984,71.18330955505371,112.02650260925293,6.281688928604126,7.277338743209839
simple_nn 48 3 0.0003 0.2 0.05 150 0.3,75.73465538024902,95.43954658508301,76.1462516784668,113.67896842956543,6.578302264213562,7.459322452545166
simple_nn 48 3 0.0003 0.2 0.05 300 0.1,98.31442260742188,118.04434967041016,139.89455032348633,236.97454452514648,8.664508700370789,10.0322425365448
simple_nn 48 3 0.0003 0.2 0.05 300 0.2,85.04040718078613,107.05639839172363,84.5011978149414,141.39554595947266,6.965447187423706,7.974377751350403
simple_nn 48 3 0.0003 0.2 0.05 300 0.3,96.99347877502441,111.1790885925293,102.30960464477539,129.0833034515381,7.676314115524292,8.053966283798218
simple_nn 48 3 0.0003 0.2 0.05 450 0.1,94.8371696472168,115.2428035736084,98.61444664001465,146.16911506652832,7.596966505050659,8.237186193466187
simple_nn 48 3 0.0003 0.2 0.05 450 0.2,91.99514770507812,116.14331817626953,88.99612617492676,138.4487361907959,7.23678719997406,8.075413227081299
simple_nn 48 3 0.0003 0.2 0.05 450 0.3,88.020751953125,103.00545120239258,100.88392066955566,122.38601589202881,7.57223117351532,7.8537644147872925
simple_nn 48 3 0.0003 0.2 0.1 50 0.1,87.05380821228027,105.5263786315918,79.98505115509033,131.4355754852295,6.703616261482239,7.9551321268081665
simple_nn 48 3 0.0003 0.2 0.1 50 0.2,87.99442481994629,118.31609153747559,83.13096618652344,136.3259105682373,6.882265210151672,8.17292332649231
simple_nn 48 3 0.0003 0.2 0.1 50 0.3,93.40169715881348,106.70017051696777,84.91977882385254,106.19089126586914,6.988862156867981,7.386908650398254
simple_nn 48 3 0.0003 0.2 0.1 150 0.1,115.98788261413574,129.78305053710938,92.96932792663574,124.6792049407959,7.358150005340576,7.785987496376038
simple_nn 48 3 0.0003 0.2 0.1 150 0.2,114.65375518798828,118.9814281463623,96.66350746154785,137.41361808776855,7.257617235183716,7.917300343513489
simple_nn 48 3 0.0003 0.2 0.1 150 0.3,121.73119926452637,148.26687622070312,124.21185111999512,196.71392726898193,7.9696879386901855,9.412294626235962
simple_nn 48 3 0.0003 0.2 0.1 300 0.1,124.99633407592773,130.62799072265625,91.01264190673828,107.86468696594238,7.1861268281936646,7.007657766342163
simple_nn 48 3 0.0003 0.2 0.1 300 0.2,139.95767974853516,153.93676376342773,127.28010177612305,158.91864776611328,8.523510098457336,8.880849480628967
simple_nn 48 3 0.0003 0.2 0.1 300 0.3,119.71556091308594,136.7476634979248,89.6279067993164,133.669753074646,7.127110481262207,7.862279415130615
simple_nn 48 3 0.0003 0.2 0.1 450 0.1,130.48590850830078,151.52023696899414,97.93912506103516,158.29574584960938,7.592735409736633,8.20483136177063
simple_nn 48 3 0.0003 0.2 0.1 450 0.2,133.44045639038086,150.8242244720459,98.47805976867676,137.0208511352539,7.514199137687683,8.005031704902649
