,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 5 0.0002 0.05 0.1 50 0.1,357.5193176269531,438.1932678222656,4.699513792991638,7.863622546195984,121.59773063659668,205.6986961364746,25.64431381225586,137.38417434692383,3.91578608751297,7.393273830413818
simple_nn 48 5 0.0002 0.05 0.1 50 0.2,360.6886520385742,421.36485290527344,4.954758167266846,7.663429617881775,118.95523262023926,175.5865936279297,24.937010765075684,105.11066055297852,3.786670982837677,6.858607530593872
simple_nn 48 5 0.0002 0.05 0.1 50 0.3,361.4382553100586,467.48406982421875,5.284220576286316,7.902968645095825,119.88689613342285,221.90238189697266,25.53568744659424,157.23895835876465,3.913835108280182,7.6716543436050415
simple_nn 48 5 0.0002 0.05 0.1 150 0.1,556.3916931152344,594.8289489746094,4.502686381340027,6.685088276863098,136.20175552368164,223.15067291259766,26.447184085845947,140.52156829833984,3.8687888383865356,7.754861354827881
simple_nn 48 5 0.0002 0.05 0.1 150 0.2,558.1561889648438,620.4918975830078,4.543059587478638,7.493381142616272,135.3164939880371,240.55812454223633,24.363163471221924,161.3661117553711,3.707058548927307,8.046628832817078
simple_nn 48 5 0.0002 0.05 0.1 150 0.3,561.7112274169922,667.8399658203125,4.837943434715271,8.406198859214783,141.9008331298828,242.57342910766602,25.921273708343506,165.2486801147461,3.993146240711212,8.328464031219482
simple_nn 48 5 0.0002 0.05 0.1 300 0.1,917.2650299072266,954.7555541992188,4.4824628829956055,7.683359980583191,153.35203552246094,226.00141143798828,26.084793090820312,126.79957389831543,3.947979986667633,7.30820620059967
simple_nn 48 5 0.0002 0.05 0.1 300 0.2,925.7782287597656,935.5564422607422,4.783334255218506,7.321124196052551,146.15447616577148,234.0631866455078,22.74721097946167,127.66065216064453,3.643243134021759,7.381557106971741
simple_nn 48 5 0.0002 0.05 0.1 300 0.3,929.4309387207031,937.1309661865234,4.979835033416748,7.369687080383301,151.1345558166504,223.5076789855957,24.471408367156982,126.08876609802246,3.8848241567611694,7.348700165748596
simple_nn 48 5 0.0002 0.05 0.1 450 0.1,1317.061767578125,1288.4912109375,4.806209444999695,7.587098598480225,151.93817901611328,222.3343276977539,18.765778064727783,108.6054573059082,3.350567102432251,6.91392707824707
simple_nn 48 5 0.0002 0.05 0.1 450 0.2,1296.4518432617188,1288.3160400390625,4.69887912273407,7.938567876815796,156.61764526367188,260.1463966369629,23.82287883758545,141.00631141662598,3.712413191795349,7.69067907333374
simple_nn 48 5 0.0002 0.05 0.1 450 0.3,1308.8562316894531,1323.9589233398438,4.8758028745651245,8.757823944091797,157.2329216003418,265.45812606811523,22.819257259368896,158.12816619873047,3.6885048747062683,7.859472155570984
simple_nn 48 5 0.0002 0.1 0.01 50 0.1,112.96452140808105,197.01800155639648,4.141590356826782,7.064113736152649,33.39521503448486,105.24314308166504,31.13025951385498,133.5211181640625,4.194423019886017,7.321651935577393
simple_nn 48 5 0.0002 0.1 0.01 50 0.2,113.70877647399902,218.89992904663086,4.333530783653259,7.599999189376831,35.566779136657715,116.57747650146484,33.16504144668579,150.45606231689453,4.331835150718689,7.7820751667022705
simple_nn 48 5 0.0002 0.1 0.01 50 0.3,116.97055625915527,211.77709579467773,4.489865303039551,7.17851710319519,35.014726638793945,133.71741485595703,31.95864725112915,162.40724563598633,4.317158460617065,7.854816317558289
simple_nn 48 5 0.0002 0.1 0.01 150 0.1,114.95804595947266,219.29315948486328,3.4576433300971985,7.151729345321655,37.24533462524414,114.45039749145508,29.628668308258057,129.5619888305664,4.070722937583923,7.0598732233047485
