,Histone,Function,Scaler,Age Transform,Model,Mean MAE,Std MAE,Mean MSE,Std MSE,Mean R2,Std R2
21,H3K4me1,<function mean at 0x7f2a02fd0e60>,no,loglinear,svr,7.401675122144452,1.4314849516501211,261.3075999235506,85.2576653578751,0.581112645480893,0.1700645395816222
22,H3K4me1,<function mean at 0x7f2a02fd0e60>,no,loglinear,knn,7.213700939491761,2.417559543980023,254.0354988971063,79.61197455983381,0.6077235718750319,0.07809701397950848
23,H3K4me1,<function mean at 0x7f2a02fd0e60>,no,loglinear,random_forest,6.5257322235991815,1.419659010289232,248.33298951902407,186.00857204630134,0.5878001989262018,0.35341705206791624
24,H3K4me1,<function mean at 0x7f2a02fd0e60>,no,loglinear,gbr,5.920866446685095,1.3334707926585168,285.9638765780243,186.16578404466316,0.5250660529720397,0.3566522161726705
25,H3K4me1,<function mean at 0x7f2a02fd0e60>,standard,loglinear,elastic_net,4.470304095254301,1.2351093109831537,141.7534853518259,84.84638004165971,0.7676630982200359,0.16114706104730323
26,H3K4me1,<function mean at 0x7f2a02fd0e60>,standard,loglinear,svr,7.448263732864198,1.5286515623690007,228.4079734094285,109.63137350707481,0.636285149916681,0.19931937342223632
27,H3K4me1,<function mean at 0x7f2a02fd0e60>,standard,loglinear,knn,7.513636852419615,3.2136942170573426,314.2688452903571,114.8884439154957,0.5203786329014924,0.12420738295964552
28,H3K4me1,<function mean at 0x7f2a02fd0e60>,standard,loglinear,random_forest,6.521354246023723,1.406681491484611,248.14786446092225,186.80133107593377,0.5880231566898887,0.35476071848366236
29,H3K4me1,<function mean at 0x7f2a02fd0e60>,standard,loglinear,gbr,5.920866446685095,1.3334707926585168,285.9638765780243,186.16578404466316,0.5250660529720397,0.3566522161726705
30,H3K4me1,<function mean at 0x7f2a02fd0e60>,robust,loglinear,elastic_net,6.283542171431369,2.364314915812658,151.28034709391102,86.56173415158075,0.7518224290317916,0.16530805365748497
31,H3K4me1,<function mean at 0x7f2a02fd0e60>,robust,loglinear,svr,7.703890943507295,1.5818846445077552,224.23230047689344,114.61003130848971,0.6440244064239857,0.20588497175969614
32,H3K4me1,<function mean at 0x7f2a02fd0e60>,robust,loglinear,knn,6.499999999999999,2.393741840717166,287.41463730325887,124.89885144333091,0.5527412662219218,0.1983847711621725
33,H3K4me1,<function mean at 0x7f2a02fd0e60>,robust,loglinear,random_forest,6.521354246023723,1.406681491484611,248.14786446092225,186.80133107593377,0.5880231566898887,0.35476071848366236
34,H3K4me1,<function mean at 0x7f2a02fd0e60>,robust,loglinear,gbr,5.920866446685095,1.3334707926585168,285.9638765780243,186.16578404466316,0.5250660529720397,0.3566522161726705
35,H3K4me1,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,elastic_net,7.413777631515032,1.7709460408063942,239.1056659890459,142.50678445432172,0.6314461853551245,0.23292438644882263
36,H3K4me1,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,svr,8.717150008002058,1.156754732177741,249.73289488520368,79.55789073648468,0.6024197828360411,0.14973735848786507
37,H3K4me1,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,knn,7.368041248300219,2.646379582513508,324.13945658885706,119.53854586436012,0.5008972788537234,0.14295103465049092
38,H3K4me1,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,random_forest,6.086513645406831,1.3355889463143027,249.89622574267838,189.2783973225938,0.585606324071178,0.3588213781668781
39,H3K4me1,<function mean at 0x7f2a02fd0e60>,quantile,loglinear,gbr,6.2531301461736755,1.1634814698509386,286.16180556667837,181.5319552610749,0.5253221007603608,0.3486287748233086
